chip_id,chip_coordinate_x,chip_coordinate_y,crop_per_2023,non_crop_per_2023,crop_per_2022,non_crop_per_2022,crop_per_2021,non_crop_per_2021,crop_per_2020,non_crop_per_2020,crop_per_2019,non_crop_per_2019,crop_per_2018,non_crop_per_2018,crop_per_2017,non_crop_per_2017,crop_per_2016,non_crop_per_2016,crop_per_2015,non_crop_per_2015,crop_per_2014,non_crop_per_2014,average_crop_per
chip_097_008,568440.0,1412220.0,50.07,49.93,47.49,52.51,51.89,48.11,47.5,52.5,44.29,55.71,46.46,53.54,50.34,49.66,51.16,48.84,53.7,46.3,43.32,56.68,48.62199999999999
chip_097_009,575160.0,1412220.0,51.86,48.14,53.29,46.71,53.57,46.43,59.72,40.28,47.8,52.2,53.58,46.42,61.85,38.15,70.44,29.56,66.32,33.68,58.35,41.65,57.67800000000001
chip_097_010,581880.0,1412220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.26,69.74,32.52,67.48,24.22,75.78,8.7
chip_097_011,588600.0,1412220.0,27.91,72.09,29.34,70.66,34.39,65.61,36.12,63.88,0.0,0.0,27.91,72.09,31.85,68.15,38.87,61.13,41.75,58.25,25.33,74.67,29.346999999999998
chip_097_012,595320.0,1412220.0,28.08,71.92,33.72,66.28,33.03,66.97,32.18,67.82,27.4,72.6,30.0,70.0,33.45,66.55,32.13,67.87,53.12,46.88,23.05,76.95,32.616
chip_097_013,602040.0,1412220.0,0.0,0.0,0.0,0.0,26.95,73.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.695
chip_097_014,608760.0,1412220.0,27.77,72.23,26.87,73.13,35.86,64.14,34.56,65.44,0.0,0.0,29.12,70.88,0.0,0.0,39.33,60.67,45.19,54.81,27.74,72.26,26.644
chip_097_015,615480.0,1412220.0,45.73,54.27,38.98,61.02,45.53,54.47,46.23,53.77,37.75,62.25,38.52,61.48,35.03,64.97,49.93,50.07,39.74,60.26,40.18,59.82,41.762
chip_097_016,622200.0,1412220.0,29.83,70.17,30.38,69.62,33.82,66.18,39.07,60.93,36.96,63.04,0.0,0.0,34.19,65.81,27.33,72.67,41.76,58.24,0.0,0.0,27.333999999999996
chip_097_040,783480.0,1412220.0,29.6,70.4,26.11,73.89,30.64,69.36,30.33,69.67,27.18,72.82,27.12,72.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.098
chip_097_057,897720.0,1412220.0,26.38,73.62,32.18,67.82,28.01,71.99,32.38,67.62,36.56,63.44,33.83,66.17,33.25,66.75,31.67,68.33,34.38,65.62,28.12,71.88,31.676000000000005
chip_097_058,904440.0,1412220.0,36.93,63.07,37.76,62.24,38.46,61.54,41.93,58.07,41.17,58.83,40.8,59.2,38.15,61.85,32.65,67.35,38.58,61.42,34.29,65.71,38.071999999999996
chip_097_149,1515960.0,1412220.0,31.97,68.03,35.31,64.69,29.37,70.63,31.57,68.43,36.65,63.35,35.44,64.56,32.42,67.58,32.21,67.79,0.0,0.0,24.72,75.28,28.965999999999998
chip_097_150,1522680.0,1412220.0,39.07,60.93,38.23,61.77,41.68,58.32,39.97,60.03,47.79,52.21,40.36,59.64,39.2,60.8,37.83,62.17,0.0,0.0,25.44,74.56,34.956999999999994
chip_097_151,1529400.0,1412220.0,28.76,71.24,30.46,69.54,30.49,69.51,29.31,70.69,31.77,68.23,35.43,64.57,34.35,65.65,0.0,0.0,0.0,0.0,0.0,0.0,22.057
chip_097_156,1563000.0,1412220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.98,72.02,0.0,0.0,21.97,78.03,4.995
chip_098_005,548280.0,1405500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.55,74.45,0.0,0.0,2.555
chip_098_006,555000.0,1405500.0,42.8,57.2,42.21,57.79,45.83,54.17,45.38,54.62,40.63,59.37,43.24,56.76,44.67,55.33,50.3,49.7,54.23,45.77,36.81,63.19,44.61
chip_098_007,561720.0,1405500.0,40.81,59.19,41.48,58.52,43.81,56.19,44.66,55.34,40.96,59.04,46.2,53.8,40.86,59.14,47.35,52.65,43.46,56.54,36.12,63.88,42.571000000000005
chip_098_008,568440.0,1405500.0,57.99,42.01,61.83,38.17,62.65,37.35,65.07,34.93,58.7,41.3,60.47,39.53,61.4,38.6,62.02,37.98,59.95,40.05,52.38,47.62,60.246
chip_098_009,575160.0,1405500.0,54.85,45.15,65.7,34.3,67.59,32.41,70.82,29.18,62.5,37.5,67.68,32.32,65.42,34.58,67.38,32.62,73.42,26.58,57.2,42.8,65.256
chip_098_010,581880.0,1405500.0,46.68,53.32,50.2,49.8,51.59,48.41,51.17,48.83,46.45,53.55,49.81,50.19,43.64,56.36,49.92,50.08,50.89,49.11,46.31,53.69,48.666
chip_098_011,588600.0,1405500.0,26.96,73.04,28.64,71.36,30.5,69.5,28.6,71.4,0.0,0.0,0.0,0.0,0.0,0.0,28.17,71.83,0.0,0.0,0.0,0.0,14.287
chip_098_013,602040.0,1405500.0,29.81,70.19,30.69,69.31,33.33,66.67,34.07,65.93,28.15,71.85,27.32,72.68,27.05,72.95,36.51,63.49,34.67,65.33,0.0,0.0,28.160000000000004
chip_098_014,608760.0,1405500.0,0.0,0.0,0.0,0.0,0.0,0.0,28.19,71.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.57,74.43,0.0,0.0,5.376
chip_098_016,622200.0,1405500.0,39.79,60.21,33.35,66.65,37.83,62.17,38.44,61.56,33.19,66.81,0.0,0.0,29.56,70.44,0.0,0.0,39.09,60.91,0.0,0.0,25.125
chip_098_025,682680.0,1405500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.37,72.63,0.0,0.0,0.0,0.0,2.737
chip_098_056,891000.0,1405500.0,32.93,67.07,39.64,60.36,35.39,64.61,38.27,61.73,40.45,59.55,38.11,61.89,27.47,72.53,29.47,70.53,29.53,70.47,28.98,71.02,34.024
chip_098_057,897720.0,1405500.0,28.59,71.41,34.55,65.45,27.92,72.08,32.07,67.93,32.09,67.91,32.29,67.71,27.11,72.89,29.25,70.75,33.01,66.99,29.05,70.95,30.593
chip_098_150,1522680.0,1405500.0,28.75,71.25,29.25,70.75,30.78,69.22,0.0,0.0,27.57,72.43,31.78,68.22,30.46,69.54,0.0,0.0,0.0,0.0,0.0,0.0,17.859
chip_098_151,1529400.0,1405500.0,29.1,70.9,31.93,68.07,30.1,69.9,0.0,0.0,29.77,70.23,29.51,70.49,30.4,69.6,0.0,0.0,0.0,0.0,0.0,0.0,18.081
chip_098_152,1536120.0,1405500.0,26.21,73.79,28.4,71.6,30.37,69.63,0.0,0.0,27.64,72.36,26.96,73.04,28.11,71.89,0.0,0.0,0.0,0.0,0.0,0.0,16.769
chip_098_154,1549560.0,1405500.0,28.6,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.77,73.23,0.0,0.0,5.537000000000001
chip_099_004,541560.0,1398780.0,0.0,0.0,26.36,73.64,0.0,0.0,28.17,71.83,0.0,0.0,26.94,73.06,0.0,0.0,0.0,0.0,25.92,74.08,0.0,0.0,10.739
chip_099_007,561720.0,1398780.0,35.82,64.18,26.45,73.55,33.56,66.44,36.59,63.41,37.69,62.31,31.33,68.67,32.68,67.32,32.21,67.79,33.26,66.74,0.0,0.0,29.958999999999996
chip_099_008,568440.0,1398780.0,47.48,52.52,45.09,54.91,53.13,46.87,47.26,52.74,38.74,61.26,50.02,49.98,44.62,55.38,54.46,45.54,54.17,45.83,49.7,50.3,48.467
chip_099_009,575160.0,1398780.0,45.12,54.88,47.51,52.49,50.31,49.69,52.07,47.93,47.66,52.34,50.27,49.73,45.91,54.09,57.97,42.03,55.64,44.36,46.26,53.74,49.872
chip_099_010,581880.0,1398780.0,53.02,46.98,52.11,47.89,52.67,47.33,56.62,43.38,54.56,45.44,53.62,46.38,53.6,46.4,55.41,44.59,45.78,54.22,36.0,64.0,51.339
