chip_id,chip_coordinate_x,chip_coordinate_y,crop_per_2023,non_crop_per_2023,crop_per_2022,non_crop_per_2022,crop_per_2021,non_crop_per_2021,crop_per_2020,non_crop_per_2020,crop_per_2019,non_crop_per_2019,crop_per_2018,non_crop_per_2018,crop_per_2017,non_crop_per_2017,crop_per_2016,non_crop_per_2016,crop_per_2015,non_crop_per_2015,crop_per_2014,non_crop_per_2014,average_crop_per
chip_122_082,459180.0,2110830.0,89.89,10.11,89.97,10.03,90.79,9.21,91.36,8.64,0.0,0.0,88.67,11.33,88.57,11.43,88.74,11.26,88.56,11.44,86.84,13.16,80.339
chip_123_013,-4500.0,2104110.0,87.79,12.21,87.86,12.14,88.24,11.76,0.0,0.0,87.2,12.8,88.9,11.1,88.85,11.15,88.89,11.11,88.78,11.22,88.23,11.77,79.474
chip_123_023,62700.0,2104110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.23,13.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.623000000000001
chip_123_026,82860.0,2104110.0,87.37,12.63,87.52,12.48,0.0,0.0,89.07,10.93,89.2,10.8,0.0,0.0,0.0,0.0,0.0,0.0,86.72,13.28,86.11,13.89,52.599000000000004
chip_123_027,89580.0,2104110.0,0.0,0.0,88.56,11.44,88.99,11.01,89.38,10.62,89.65,10.35,88.06,11.94,88.96,11.04,88.17,11.83,88.36,11.64,87.56,12.44,79.769
chip_123_031,116460.0,2104110.0,90.35,9.65,90.68,9.32,90.88,9.12,91.61,8.39,91.69,8.31,90.7,9.3,90.73,9.27,90.61,9.39,90.55,9.45,90.78,9.22,90.85799999999999
chip_123_032,123180.0,2104110.0,92.2,7.8,92.6,7.4,92.73,7.27,93.53,6.47,93.48,6.52,92.72,7.28,92.22,7.78,92.24,7.76,92.23,7.77,91.92,8.08,92.58700000000002
chip_123_037,156780.0,2104110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.87,12.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.787
chip_123_038,163500.0,2104110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.15,11.85,0.0,0.0,0.0,0.0,87.22,12.78,87.35,12.65,87.42,12.58,35.014
chip_123_041,183660.0,2104110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.52,13.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.652
