chip_id,chip_coordinate_x,chip_coordinate_y,crop_per_2023,non_crop_per_2023,crop_per_2022,non_crop_per_2022,crop_per_2021,non_crop_per_2021,crop_per_2020,non_crop_per_2020,crop_per_2019,non_crop_per_2019,crop_per_2018,non_crop_per_2018,crop_per_2017,non_crop_per_2017,crop_per_2016,non_crop_per_2016,crop_per_2015,non_crop_per_2015,crop_per_2014,non_crop_per_2014,average_crop_per
chip_109_092,1047300.0,2102340.0,85.26,14.74,84.57,15.43,85.76,14.24,86.31,13.69,0.0,0.0,86.21,13.79,86.71,13.29,86.74,13.26,86.26,13.74,85.68,14.32,77.35
chip_109_094,1060740.0,2102340.0,78.22,21.78,0.0,0.0,79.48,20.52,79.63,20.37,0.0,0.0,0.0,0.0,78.5,21.5,79.39,20.61,78.64,21.36,77.47,22.53,55.132999999999996
chip_109_095,1067460.0,2102340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.1,20.9,79.88,20.12,79.64,20.36,78.97,21.03,78.69,21.31,39.628
chip_109_097,1080900.0,2102340.0,83.18,16.82,81.72,18.28,83.77,16.23,83.89,16.11,0.0,0.0,80.8,19.2,83.76,16.24,84.2,15.8,83.34,16.66,82.27,17.73,74.69300000000001
chip_109_098,1087620.0,2102340.0,82.06,17.94,80.79,19.21,83.2,16.8,82.86,17.14,0.0,0.0,81.22,18.78,80.93,19.07,81.94,18.06,81.93,18.07,81.54,18.46,73.647
chip_109_099,1094340.0,2102340.0,82.95,17.05,81.69,18.31,83.51,16.49,83.28,16.72,0.0,0.0,83.27,16.73,84.03,15.97,83.84,16.16,83.63,16.37,82.77,17.23,74.89699999999999
chip_110_048,751620.0,2095620.0,80.19,19.81,78.88,21.12,80.63,19.37,0.0,0.0,80.12,19.88,0.0,0.0,78.73,21.27,0.0,0.0,79.02,20.98,78.26,21.74,55.583000000000006
chip_110_056,805380.0,2095620.0,79.92,20.08,79.71,20.29,80.29,19.71,81.41,18.59,77.75,22.25,80.2,19.8,80.24,19.76,79.89,20.11,80.07,19.93,77.97,22.03,79.745
chip_110_060,832260.0,2095620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.83,26.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.383
chip_110_075,933060.0,2095620.0,79.26,20.74,79.83,20.17,80.29,19.71,80.67,19.33,0.0,0.0,80.48,19.52,79.49,20.51,79.16,20.84,0.0,0.0,77.96,22.04,63.71400000000001
